id,title,year,views,detail_link,thumbnail_url,cast,youtube_id,description
1930,Gira Gone,2024,381,https://yageru.com/info.php?pID=1930&movNM=Gira Gone,https://yageru.com/images/yt_movies/low_res/m1930.jpg,"[{""name"": ""Alemayehu Belayneh (Alex)"", ""profile_image"": ""https://yageru.com/images/artists/a51.jpg""}, {""name"": ""Tewodros Kifle"", ""profile_image"": ""https://yageru.com/images/artists/a193.jpg""}, {""name"": ""Daniel Abebe"", ""profile_image"": ""https://yageru.com/images/artists/a239.jpg""}]",AQZygQE8Zrc,N/A
1929,Sergo Gebu,2024,380,https://yageru.com/info.php?pID=1929&movNM=Sergo Gebu,https://yageru.com/images/yt_movies/low_res/m1929.jpg,"[{""name"": ""Eyob Dawit"", ""profile_image"": ""https://yageru.com/images/artists/a1.jpg""}, {""name"": ""Markonal Mubarek"", ""profile_image"": ""https://yageru.com/images/artists/a466.jpg""}]",9ORbhdJp3NU,N/A
1928,Egnam Dengitenal,2024,386,https://yageru.com/info.php?pID=1928&movNM=Egnam Dengitenal,https://yageru.com/images/yt_movies/low_res/m1928.jpg,"[{""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}, {""name"": ""Mahider Asegid"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Betelhem Kumsa"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",3GvqutTHsic,N/A
1927,Yale Lib,2024,365,https://yageru.com/info.php?pID=1927&movNM=Yale Lib,https://yageru.com/images/yt_movies/low_res/m1927.jpg,"[{""name"": ""Yohannes Sewinet"", ""profile_image"": ""https://yageru.com/images/artists/a399.jpg""}, {""name"": ""Abdel Hamid"", ""profile_image"": ""https://yageru.com/images/artists/a400.jpg""}, {""name"": ""Markonal Mubarek"", ""profile_image"": ""https://yageru.com/images/artists/a466.jpg""}, {""name"": ""Mahider Asegid"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",loHAeZCI8y8,N/A
1926,Feri LeEnatu,2024,403,https://yageru.com/info.php?pID=1926&movNM=Feri LeEnatu,https://yageru.com/images/yt_movies/low_res/m1926.jpg,"[{""name"": ""Alemayehu Belayneh (Alex)"", ""profile_image"": ""https://yageru.com/images/artists/a51.jpg""}, {""name"": ""Mekonnen Leake"", ""profile_image"": ""https://yageru.com/images/artists/a6.jpg""}, {""name"": ""Yeabsira Getachew"", ""profile_image"": ""https://yageru.com/images/artists/a195.jpg""}, {""name"": ""Mekdes Abebe"", ""profile_image"": ""https://yageru.com/images/artists/a416.jpg""}]",iXkx3VXXklE,N/A
1925,Liyu And Aynet,2024,394,https://yageru.com/info.php?pID=1925&movNM=Liyu And Aynet,https://yageru.com/images/yt_movies/low_res/m1925.jpg,"[{""name"": ""Zelalem Yitagesu"", ""profile_image"": ""https://yageru.com/images/artists/a189.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}, {""name"": ""Sefineh Goche"", ""profile_image"": ""https://yageru.com/images/artists/a386.jpg""}, {""name"": ""Hiwot Negash"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",V8RYcTl4Bhc,N/A
1924,Yegna Tera,2024,360,https://yageru.com/info.php?pID=1924&movNM=Yegna Tera,https://yageru.com/images/yt_movies/low_res/m1924.jpg,"[{""name"": ""Alemayehu Belayneh (Alex)"", ""profile_image"": ""https://yageru.com/images/artists/a51.jpg""}, {""name"": ""Markonal Mubarek"", ""profile_image"": ""https://yageru.com/images/artists/a466.jpg""}, {""name"": ""Dawit Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a372.jpg""}, {""name"": ""Mahider Getu"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",noCvt5FyPTo,N/A
1923,Yetegelabitosh,2024,90,https://yageru.com/info.php?pID=1923&movNM=Yetegelabitosh,https://yageru.com/images/yt_movies/low_res/m1923.jpg,"[{""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Danayit Daniel"", ""profile_image"": ""https://yageru.com/images/artists/a391.jpg""}]",-iCIyPEMamU,N/A
1922,Sifeligih,2024,79,https://yageru.com/info.php?pID=1922&movNM=Sifeligih,https://yageru.com/images/yt_movies/low_res/m1922.jpg,"[{""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}, {""name"": ""Alemayehu Belayneh (Alex)"", ""profile_image"": ""https://yageru.com/images/artists/a51.jpg""}, {""name"": ""Mahider Asegid"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",kLouO0yP7R4,N/A
1921,Yeras Misil,2024,74,https://yageru.com/info.php?pID=1921&movNM=Yeras Misil,https://yageru.com/images/yt_movies/low_res/m1921.jpg,"[{""name"": ""Nebiyu Ermias"", ""profile_image"": ""https://yageru.com/images/artists/a303.jpg""}, {""name"": ""Mihret Belete"", ""profile_image"": ""https://yageru.com/images/artists/a371.jpg""}]",J_Pqg0AOs5c,N/A
1920,Alkerehum,2024,106,https://yageru.com/info.php?pID=1920&movNM=Alkerehum,https://yageru.com/images/yt_movies/low_res/m1920.jpg,"[{""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}, {""name"": ""Million Birhane"", ""profile_image"": ""https://yageru.com/images/artists/a200.jpg""}, {""name"": ""Mahider Asegid"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}]",tb1vOh3fzxI,N/A
1919,YeMot Kelebet,2024,69,https://yageru.com/info.php?pID=1919&movNM=YeMot Kelebet,https://yageru.com/images/yt_movies/low_res/m1919.jpg,"[{""name"": ""Yohannes Sewinet"", ""profile_image"": ""https://yageru.com/images/artists/a399.jpg""}, {""name"": ""Mahider Asegid"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Abdel Hamid"", ""profile_image"": ""https://yageru.com/images/artists/a400.jpg""}]",BpLfmFSs_us,N/A
1918,Ayda,2024,109,https://yageru.com/info.php?pID=1918&movNM=Ayda,https://yageru.com/images/yt_movies/low_res/m1918.jpg,"[{""name"": ""Million Birhane"", ""profile_image"": ""https://yageru.com/images/artists/a200.jpg""}, {""name"": ""Mikiyas Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a213.jpg""}, {""name"": ""Amen Assefe"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Mahider Asegid"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Markonal Mubarek"", ""profile_image"": ""https://yageru.com/images/artists/a466.jpg""}]",VDvrj4askdU,N/A
1917,Yeman Negn?,2024,67,https://yageru.com/info.php?pID=1917&movNM=Yeman Negn?,https://yageru.com/images/yt_movies/low_res/m1917.jpg,"[{""name"": ""Daniel Gebeyehu (Africa)"", ""profile_image"": ""https://yageru.com/images/artists/a225.jpg""}, {""name"": ""Meron Melaku"", ""profile_image"": ""https://yageru.com/images/artists/a397.jpg""}]",FaVM4QrgOBU,N/A
1916,Negen Lay,2024,66,https://yageru.com/info.php?pID=1916&movNM=Negen Lay,https://yageru.com/images/yt_movies/low_res/m1916.jpg,"[{""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}, {""name"": ""Birhanu Birta"", ""profile_image"": ""https://yageru.com/images/artists/a410.jpg""}]",sqnvv7gLajU,N/A
1915,Alayehushim,2024,111,https://yageru.com/info.php?pID=1915&movNM=Alayehushim,https://yageru.com/images/yt_movies/low_res/m1915.jpg,"[{""name"": ""Mekonnen Leake"", ""profile_image"": ""https://yageru.com/images/artists/a6.jpg""}, {""name"": ""Marta Ayalew"", ""profile_image"": ""https://yageru.com/images/artists/a137.jpg""}, {""name"": ""Mulugeta ZeMichael"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",TYNQhndPVVA,N/A
1914,Kirtas,2024,82,https://yageru.com/info.php?pID=1914&movNM=Kirtas,https://yageru.com/images/yt_movies/low_res/m1914.jpg,"[{""name"": ""Betelhem Kumsa"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Yohannes Sewinet"", ""profile_image"": ""https://yageru.com/images/artists/a399.jpg""}, {""name"": ""Feleke Kassa"", ""profile_image"": ""https://yageru.com/images/artists/a243.jpg""}]",IS7-5IypQnU,N/A
1913,Geberew Ferenj,2024,88,https://yageru.com/info.php?pID=1913&movNM=Geberew Ferenj,https://yageru.com/images/yt_movies/low_res/m1913.jpg,"[{""name"": ""Tewodros Kifle"", ""profile_image"": ""https://yageru.com/images/artists/a193.jpg""}, {""name"": ""Eshetu Atnafu"", ""profile_image"": ""https://yageru.com/images/artists/a379.jpg""}, {""name"": ""Melat Anwar"", ""profile_image"": ""https://yageru.com/images/artists/a389.jpg""}, {""name"": ""Henok Tilahun"", ""profile_image"": ""https://yageru.com/images/artists/a385.jpg""}]",rtwFv2-yiEI,N/A
1912,Eskay,2024,68,https://yageru.com/info.php?pID=1912&movNM=Eskay,https://yageru.com/images/yt_movies/low_res/m1912.jpg,"[{""name"": ""Feleke Kassa"", ""profile_image"": ""https://yageru.com/images/artists/a243.jpg""}, {""name"": ""Hiwot Arage"", ""profile_image"": ""https://yageru.com/images/artists/a138.jpg""}, {""name"": ""Yohannes Sewinet"", ""profile_image"": ""https://yageru.com/images/artists/a399.jpg""}, {""name"": ""Betelhem Kumsa"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",ii8Jhe0pJ8s,N/A
1911,Wishimaye,2024,83,https://yageru.com/info.php?pID=1911&movNM=Wishimaye,https://yageru.com/images/yt_movies/low_res/m1911.jpg,"[{""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Alemayehu Belayneh (Alex)"", ""profile_image"": ""https://yageru.com/images/artists/a51.jpg""}, {""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}, {""name"": ""Million Birhane"", ""profile_image"": ""https://yageru.com/images/artists/a200.jpg""}]",ikjmc9pVaYc,N/A
1910,Hulet Gets,2024,64,https://yageru.com/info.php?pID=1910&movNM=Hulet Gets,https://yageru.com/images/yt_movies/low_res/m1910.jpg,"[{""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}, {""name"": ""Mekdes Abebe"", ""profile_image"": ""https://yageru.com/images/artists/a416.jpg""}]",D4jjRxRceu4,N/A
1909,Bawekut,2024,93,https://yageru.com/info.php?pID=1909&movNM=Bawekut,https://yageru.com/images/yt_movies/low_res/m1909.jpg,"[{""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}, {""name"": ""Mahider Asegid"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Yohannes Sewinet"", ""profile_image"": ""https://yageru.com/images/artists/a399.jpg""}, {""name"": ""Amanuel Niguse"", ""profile_image"": ""https://yageru.com/images/artists/a402.jpg""}]",o4V-PIVExWw,N/A
1908,Siwir,2024,83,https://yageru.com/info.php?pID=1908&movNM=Siwir,https://yageru.com/images/yt_movies/low_res/m1908.jpg,"[{""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}, {""name"": ""Hanna Minwiyelet"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Amanuel Niguse"", ""profile_image"": ""https://yageru.com/images/artists/a402.jpg""}, {""name"": ""Dawit Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a372.jpg""}]",ZsmTy2PHYVY,N/A
1907,Ende Hatiyat,2024,75,https://yageru.com/info.php?pID=1907&movNM=Ende Hatiyat,https://yageru.com/images/yt_movies/low_res/m1907.jpg,"[{""name"": ""Yonas Solomon"", ""profile_image"": ""https://yageru.com/images/artists/a131.jpg""}, {""name"": ""Meseret Gulilat"", ""profile_image"": ""https://yageru.com/images/artists/a388.jpg""}, {""name"": ""Henok Assefa"", ""profile_image"": ""https://yageru.com/images/artists/a433.jpg""}]",0zxx1QNxzh0,N/A
1906,Yakorefe Fikir,2024,79,https://yageru.com/info.php?pID=1906&movNM=Yakorefe Fikir,https://yageru.com/images/yt_movies/low_res/m1906.jpg,"[{""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Markonal Mubarek"", ""profile_image"": ""https://yageru.com/images/artists/a466.jpg""}, {""name"": ""Mahider Asegid"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",i6XNpff6ngc,N/A
1905,Fikir Bekagn,2024,87,https://yageru.com/info.php?pID=1905&movNM=Fikir Bekagn,https://yageru.com/images/yt_movies/low_res/m1905.jpg,"[{""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}, {""name"": ""Marta Ayalew"", ""profile_image"": ""https://yageru.com/images/artists/a137.jpg""}, {""name"": ""Amanuel Niguse"", ""profile_image"": ""https://yageru.com/images/artists/a402.jpg""}]",FyHAjzsjq4M,N/A
1904,Yabede Fikir,2024,54,https://yageru.com/info.php?pID=1904&movNM=Yabede Fikir,https://yageru.com/images/yt_movies/low_res/m1904.jpg,"[{""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}, {""name"": ""Hanna Minwiyelet"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Sena Negash"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",iPHT-d3Pvm8,N/A
1903,Yene Bicha,2024,77,https://yageru.com/info.php?pID=1903&movNM=Yene Bicha,https://yageru.com/images/yt_movies/low_res/m1903.jpg,"[{""name"": ""Natay Getachew"", ""profile_image"": ""https://yageru.com/images/artists/a77.jpg""}, {""name"": ""Haile Asmelash"", ""profile_image"": ""https://yageru.com/images/artists/a271.jpg""}, {""name"": ""Eshetu Atnafu"", ""profile_image"": ""https://yageru.com/images/artists/a379.jpg""}]",ugsVekvbO4E,N/A
1902,Teguaz,2024,59,https://yageru.com/info.php?pID=1902&movNM=Teguaz,https://yageru.com/images/yt_movies/low_res/m1902.jpg,"[{""name"": ""Bahren Kedir"", ""profile_image"": ""https://yageru.com/images/artists/a217.jpg""}, {""name"": ""Mikiyas Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a213.jpg""}, {""name"": ""Rahel Walelign"", ""profile_image"": ""https://yageru.com/images/artists/a444.jpg""}]",hOeMCPF1fPs,N/A
1901,YeBale Lij,2023,132,https://yageru.com/info.php?pID=1901&movNM=YeBale Lij,https://yageru.com/images/yt_movies/low_res/m1901.jpg,"[{""name"": ""Tewodros Fikadu"", ""profile_image"": ""https://yageru.com/images/artists/a229.jpg""}, {""name"": ""Tewodros Kifle"", ""profile_image"": ""https://yageru.com/images/artists/a193.jpg""}, {""name"": ""Mekonnen Leake"", ""profile_image"": ""https://yageru.com/images/artists/a6.jpg""}, {""name"": ""Elias Tesfaye"", ""profile_image"": ""https://yageru.com/images/artists/a396.jpg""}]",8s_G9sKYMSs,N/A
1900,Alsheshim,2024,184,https://yageru.com/info.php?pID=1900&movNM=Alsheshim,https://yageru.com/images/yt_movies/low_res/m1900.jpg,"[{""name"": ""Million Birhane"", ""profile_image"": ""https://yageru.com/images/artists/a200.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}, {""name"": ""Markonal Mubarek"", ""profile_image"": ""https://yageru.com/images/artists/a466.jpg""}, {""name"": ""Mekdes Abebe"", ""profile_image"": ""https://yageru.com/images/artists/a416.jpg""}, {""name"": ""Henok Tilahun"", ""profile_image"": ""https://yageru.com/images/artists/a385.jpg""}]",NqUnDtf0FRI,N/A
1899,Saygebagn,2024,127,https://yageru.com/info.php?pID=1899&movNM=Saygebagn,https://yageru.com/images/yt_movies/low_res/m1899.jpg,"[{""name"": ""Ezana Daniel"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",G53mPxaw-6I,N/A
1898,Werashu,2024,157,https://yageru.com/info.php?pID=1898&movNM=Werashu,https://yageru.com/images/yt_movies/low_res/m1898.jpg,"[{""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Eshetu Atnafu"", ""profile_image"": ""https://yageru.com/images/artists/a379.jpg""}, {""name"": ""Mahider Asegid"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Betelhem Kumsa"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Amanuel Niguse"", ""profile_image"": ""https://yageru.com/images/artists/a402.jpg""}]",sptTOWC1-Ig,N/A
1897,Minab,2024,148,https://yageru.com/info.php?pID=1897&movNM=Minab,https://yageru.com/images/yt_movies/low_res/m1897.jpg,"[{""name"": ""Weinshet Belachew (Mami)"", ""profile_image"": ""https://yageru.com/images/artists/a105.jpg""}, {""name"": ""Solomon Teka"", ""profile_image"": ""https://yageru.com/images/artists/a73.jpg""}, {""name"": ""Eden Shimelis"", ""profile_image"": ""https://yageru.com/images/artists/a157.jpg""}]",R-JHQMNhy6A,N/A
1896,Tilash,2024,170,https://yageru.com/info.php?pID=1896&movNM=Tilash,https://yageru.com/images/yt_movies/low_res/m1896.jpg,"[{""name"": ""Eyob Dawit"", ""profile_image"": ""https://yageru.com/images/artists/a1.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}, {""name"": ""Henok Tilahun"", ""profile_image"": ""https://yageru.com/images/artists/a385.jpg""}, {""name"": ""Mahider Asegid"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",oYsPTsNK6hI,N/A
1895,Tarike,2024,142,https://yageru.com/info.php?pID=1895&movNM=Tarike,https://yageru.com/images/yt_movies/low_res/m1895.jpg,"[{""name"": ""Mekonnen Leake"", ""profile_image"": ""https://yageru.com/images/artists/a6.jpg""}, {""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}, {""name"": ""Danayit Daniel"", ""profile_image"": ""https://yageru.com/images/artists/a391.jpg""}]",vo9O7_V6-64,N/A
1894,Selame,2022,162,https://yageru.com/info.php?pID=1894&movNM=Selame,https://yageru.com/images/yt_movies/low_res/m1894.jpg,"[{""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Bahren Kedir"", ""profile_image"": ""https://yageru.com/images/artists/a217.jpg""}, {""name"": ""Lydia Tibebu"", ""profile_image"": ""https://yageru.com/images/artists/a304.jpg""}, {""name"": ""Hiwot Negash"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Amanuel Niguse"", ""profile_image"": ""https://yageru.com/images/artists/a402.jpg""}]",M1_XeBoOip4,N/A
1893,Tekeraywa,2023,150,https://yageru.com/info.php?pID=1893&movNM=Tekeraywa,https://yageru.com/images/yt_movies/low_res/m1893.jpg,"[{""name"": ""Mikiyas Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a213.jpg""}, {""name"": ""Markonal Mubarek"", ""profile_image"": ""https://yageru.com/images/artists/a466.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}, {""name"": ""Henok Tilahun"", ""profile_image"": ""https://yageru.com/images/artists/a385.jpg""}]",HGChwmR8piw,N/A
1892,Emebelet,2021,156,https://yageru.com/info.php?pID=1892&movNM=Emebelet,https://yageru.com/images/yt_movies/low_res/m1892.jpg,"[{""name"": ""Mahiteme Haile"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Sefineh Goche"", ""profile_image"": ""https://yageru.com/images/artists/a386.jpg""}, {""name"": ""Meseret Gulilat"", ""profile_image"": ""https://yageru.com/images/artists/a388.jpg""}]",U0pTsgFV7cA,N/A
1891,Befikir Ayin,2023,140,https://yageru.com/info.php?pID=1891&movNM=Befikir Ayin,https://yageru.com/images/yt_movies/low_res/m1891.jpg,"[{""name"": ""Yimer Abate"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}, {""name"": ""Amira Denbel"", ""profile_image"": ""https://yageru.com/images/artists/a406.jpg""}, {""name"": ""Dawit Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a372.jpg""}]",_pmzIMBj-GY,N/A
